x,y,z
-10.0,6.56565656566,0.485942039442
-10.0,6.76767676768,0.575153456114
-10.0,6.9696969697,0.45169358709
-10.0,7.17171717172,0.590605284744
-10.0,7.37373737374,0.565447147138
-10.0,7.57575757576,0.64278811198
-10.0,7.77777777778,0.796682833493
-10.0,7.9797979798,0.73628865798
-10.0,8.18181818182,0.733790944123
-10.0,8.38383838384,0.629780552239
-10.0,8.58585858586,0.776426158714
-10.0,8.78787878788,0.667173389331
-10.0,8.9898989899,0.820501826807
-10.0,9.19191919192,0.874579850076
-10.0,9.39393939394,1.03912983013
-10.0,9.59595959596,1.08698867935
-10.0,9.79797979798,0.899102062665
-10.0,10.0,0.798690013156
-9.79797979798,-10.0,1.20954693843
-9.79797979798,-9.79797979798,1.12814742754
-9.79797979798,-9.59595959596,1.05756129176
-9.79797979798,-9.39393939394,1.08578414891
-9.79797979798,-9.19191919192,1.01676832534
-9.79797979798,-8.9898989899,1.08851519998
-9.79797979798,-8.78787878788,0.746665662126
-9.79797979798,-8.58585858586,0.742979887328
-9.79797979798,-8.38383838384,0.975829719777
-9.79797979798,-8.18181818182,0.970445078426
-9.79797979798,-7.9797979798,0.572132548017
-9.79797979798,-7.77777777778,0.88488711311
-9.79797979798,-7.57575757576,0.743085190588
-9.79797979798,-7.37373737374,0.648577478605
-9.79797979798,-7.17171717172,0.580425685044
-9.79797979798,-6.9696969697,0.589764794244
-9.79797979798,-6.76767676768,0.52538289419
-9.79797979798,-6.56565656566,0.774521291389
-9.79797979798,-6.36363636364,0.726305834488
-9.79797979798,-6.16161616162,0.616098242985
-9.79797979798,-5.9595959596,0.687239836481
-9.79797979798,-5.75757575758,0.495469739084
-9.79797979798,-5.55555555556,0.557851591719
-9.79797979798,-5.35353535354,0.578875431556
-9.79797979798,-5.15151515152,0.465663318253
-9.79797979798,-4.94949494949,0.632245203234
-9.79797979798,-4.74747474747,0.672854913038
-9.79797979798,-4.54545454545,0.45118630437
-9.79797979798,-4.34343434343,0.344859821152
-9.79797979798,-4.14141414141,0.434473677058
-9.79797979798,-3.93939393939,0.329597681931
-9.79797979798,-3.73737373737,0.549921486089
-9.79797979798,-3.53535353535,0.391337681399
-9.79797979798,-3.33333333333,0.317539431216
-9.79797979798,-3.13131313131,0.180203190086
-9.79797979798,-2.92929292929,0.298222029513
-9.79797979798,-2.72727272727,0.174105722319
-9.79797979798,-2.52525252525,0.388901580694
-9.79797979798,-2.32323232323,0.156893658407
-9.79797979798,-2.12121212121,0.377495378997
-9.79797979798,-1.91919191919,0.0611476468237
-9.79797979798,-1.71717171717,0.23532869874
-9.79797979798,-1.51515151515,0.206722726883
-9.79797979798,-1.31313131313,0.0258072952977
-9.79797979798,-1.11111111111,0.287460915973
-9.79797979798,-0.909090909091,0.365608148053
-9.79797979798,-0.707070707071,0.0191850183689
-9.79797979798,-0.505050505051,0.083376623071
-9.79797979798,-0.30303030303,0.353744594907
-9.79797979798,-0.10101010101,0.334057185251
-9.79797979798,0.10101010101,0.274784401648
-9.79797979798,0.30303030303,0.150220181336
-9.79797979798,0.505050505051,0.230650810288
-9.79797979798,0.707070707071,0.334675265391
-9.79797979798,0.909090909091,0.146226368714
-9.79797979798,1.11111111111,0.286349691334
-9.79797979798,1.31313131313,0.164105387147
-9.79797979798,1.51515151515,0.199769573485
-9.79797979798,1.71717171717,0.0719224300745
-9.79797979798,1.91919191919,0.235371177206
-9.79797979798,2.12121212121,0.334250316606
-9.79797979798,2.32323232323,0.250430238
-9.79797979798,2.52525252525,0.182842747355
-9.79797979798,2.72727272727,0.157868112134
-9.79797979798,2.92929292929,0.144608218558
-9.79797979798,3.13131313131,0.137602717078
-9.79797979798,3.33333333333,0.288305110413
-9.79797979798,3.53535353535,0.115810925029
-9.79797979798,3.73737373737,0.239573171044
-9.79797979798,3.93939393939,0.342665058018
-9.79797979798,4.14141414141,0.405081727439
-9.79797979798,4.34343434343,0.239009214615
-9.79797979798,4.54545454545,0.151710203315
-9.79797979798,4.74747474747,0.422574849107
-9.79797979798,4.94949494949,0.276315018689
-9.79797979798,5.15151515152,0.457684325191
-9.79797979798,5.35353535354,0.357084731612
-9.79797979798,5.55555555556,0.383884467659
-9.79797979798,5.75757575758,0.249642319177
-9.79797979798,5.9595959596,0.453556232041
-9.79797979798,6.16161616162,0.360339392453
-9.79797979798,6.36363636364,0.421160845588
-9.79797979798,6.56565656566,0.548745182482
-9.79797979798,6.76767676768,0.60675239937
-9.79797979798,6.9696969697,0.76282657037
-9.79797979798,7.17171717172,0.661226816878
-9.79797979798,7.37373737374,0.567935645119
-9.79797979798,7.57575757576,0.771657204606
-9.79797979798,7.77777777778,0.569700813961
-9.79797979798,7.9797979798,0.636056694754
-9.79797979798,8.18181818182,0.87412742978
-9.79797979798,8.38383838384,0.722306596888
-9.79797979798,8.58585858586,0.684790303657
-9.79797979798,8.78787878788,0.83630698204
-9.79797979798,8.9898989899,0.738662145383
-9.79797979798,9.19191919192,0.884563126691
-9.79797979798,9.39393939394,0.945705113788
-9.79797979798,9.59595959596,0.905458837725
-9.79797979798,9.79797979798,0.745080764576
-9.79797979798,10.0,1.06168017813
-9.59595959596,-10.0,1.03107215247
-9.59595959596,-9.79797979798,1.01183203121
-9.59595959596,-9.59595959596,1.20229694395
-9.59595959596,-9.39393939394,0.961660240291
-9.59595959596,-9.19191919192,0.81417285098
-9.59595959596,-8.9898989899,1.02514096213
-9.59595959596,-8.78787878788,0.918366235827
-9.59595959596,-8.58585858586,0.715943208485
-9.59595959596,-8.38383838384,0.769457784779
-9.59595959596,-8.18181818182,0.803742486501
-9.59595959596,-7.9797979798,0.908952163647
-9.59595959596,-7.77777777778,0.723730272823
-9.59595959596,-7.57575757576,0.598106690977
-9.59595959596,-7.37373737374,0.882992002627
-9.59595959596,-7.17171717172,0.716388261468
-9.59595959596,-6.9696969697,0.845427111278
-9.59595959596,-6.76767676768,0.808008082876
-9.59595959596,-6.56565656566,0.445947449057
-9.59595959596,-6.36363636364,0.562740734073
-9.59595959596,-6.16161616162,0.596504894949
-9.59595959596,-5.9595959596,0.484301795526
-9.59595959596,-5.75757575758,0.735836045832
-9.59595959596,-5.55555555556,0.63250111583
-9.59595959596,-5.35353535354,0.612243562562
-9.59595959596,-5.15151515152,0.417154683498
-9.59595959596,-4.94949494949,0.438371164488
-9.59595959596,-4.74747474747,0.541498817069
-9.59595959596,-4.54545454545,0.23861413994
-9.59595959596,-4.34343434343,0.307327578568
-9.59595959596,-4.14141414141,0.35468166836
-9.59595959596,-3.93939393939,0.491669223957
-9.59595959596,-3.73737373737,0.471392410729
-9.59595959596,-3.53535353535,0.228544209335
-9.59595959596,-3.33333333333,0.272191608468
-9.59595959596,-3.13131313131,0.449712809097
-9.59595959596,-2.92929292929,0.372257475312
-9.59595959596,-2.72727272727,0.414756566979
-9.59595959596,-2.52525252525,0.347193006892
-9.59595959596,-2.32323232323,0.189594380227
-9.59595959596,-2.12121212121,0.0576206669226
-9.59595959596,-1.91919191919,0.111392404234
-9.59595959596,-1.71717171717,0.196474913461
-9.59595959596,-1.51515151515,0.218834567074
-9.59595959596,-1.31313131313,0.157709320199
-9.59595959596,-1.11111111111,0.032973960989
-9.59595959596,-0.909090909091,0.286424516119
-9.59595959596,-0.707070707071,0.320892493031
-9.59595959596,-0.505050505051,0.150893811378
-9.59595959596,-0.30303030303,0.209309383117
-9.59595959596,-0.10101010101,0.0968929081545
-9.59595959596,0.10101010101,0.198526912802
-9.59595959596,0.30303030303,0.149551933724
-9.59595959596,0.505050505051,0.158415794969
-9.59595959596,0.707070707071,0.234391485188
-9.59595959596,0.909090909091,0.359467619921
-9.59595959596,1.11111111111,0.237977335922
-9.59595959596,1.31313131313,0.308974138604
-9.59595959596,1.51515151515,0.176388933774
-9.59595959596,1.71717171717,0.15287398329
-9.59595959596,1.91919191919,0.31319406158
-9.59595959596,2.12121212121,0.355312850017
-9.59595959596,2.32323232323,0.402771534096
-9.59595959596,2.52525252525,0.281923038134
-9.59595959596,2.72727272727,0.35510469689
-9.59595959596,2.92929292929,0.329831788294
-9.59595959596,3.13131313131,0.381932699492
-9.59595959596,3.33333333333,0.215278142045
-9.59595959596,3.53535353535,0.360403901725
-9.59595959596,3.73737373737,0.383368725933
-9.59595959596,3.93939393939,0.11287007517
-9.59595959596,4.14141414141,0.242713791242
-9.59595959596,4.34343434343,0.423939348121
-9.59595959596,4.54545454545,0.205976697549
-9.59595959596,4.74747474747,0.492334676165
-9.59595959596,4.94949494949,0.346479194336
-9.59595959596,5.15151515152,0.216965298675
-9.59595959596,5.35353535354,0.444236292932
-9.59595959596,5.55555555556,0.410910830504
-9.59595959596,5.75757575758,0.53475347398
-9.59595959596,5.9595959596,0.295646366806
-9.59595959596,6.16161616162,0.288415745412
-9.59595959596,6.36363636364,0.358971357376
-9.59595959596,6.56565656566,0.374181533577
-9.59595959596,6.76767676768,0.616693036893
-9.59595959596,6.9696969697,0.540063703021
-9.59595959596,7.17171717172,0.729477862477
-9.59595959596,7.37373737374,0.518595758142
-9.59595959596,7.57575757576,0.583761907306
-9.59595959596,7.77777777778,0.844327841405
-9.59595959596,7.9797979798,0.748406841119
-9.59595959596,8.18181818182,0.541300675019
-9.59595959596,8.38383838384,0.846825175596
-9.59595959596,8.58585858586,0.758446087422
-9.59595959596,8.78787878788,0.748613875611
-9.59595959596,8.9898989899,0.802965367522
-9.59595959596,9.19191919192,0.72241056225
-9.59595959596,9.39393939394,0.769607065507
-9.59595959596,9.59595959596,1.07264476942
-9.59595959596,9.79797979798,1.05609728417
-9.59595959596,10.0,0.79634748838
-9.39393939394,-10.0,1.14089784892
-9.39393939394,-9.79797979798,1.11074277165
-9.39393939394,-9.59595959596,1.15360463018
-9.39393939394,-9.39393939394,1.11253197834
-9.39393939394,-9.19191919192,1.07566656881
-9.39393939394,-8.9898989899,0.799389621869
-9.39393939394,-8.78787878788,0.903213581465
-9.39393939394,-8.58585858586,0.885989391669
-9.39393939394,-8.38383838384,0.815725816291
-9.39393939394,-8.18181818182,0.918874743414
-9.39393939394,-7.9797979798,0.964835892886
-9.39393939394,-7.77777777778,0.863875813449
-9.39393939394,-7.57575757576,0.611321653399
-9.39393939394,-7.37373737374,0.578448673416
-9.39393939394,-7.17171717172,0.711712379052
-9.39393939394,-6.9696969697,0.676465290089
-9.39393939394,-6.76767676768,0.765820417014
-9.39393939394,-6.56565656566,0.474992581374
-9.39393939394,-6.36363636364,0.576892971027
-9.39393939394,-6.16161616162,0.555695738039
-9.39393939394,-5.9595959596,0.400629823285
-9.39393939394,-5.75757575758,0.531264434906
-9.39393939394,-5.55555555556,0.548643903607
-9.39393939394,-5.35353535354,0.615417652253
-9.39393939394,-5.15151515152,0.26276697966
-9.39393939394,-4.94949494949,0.372425909149
-9.39393939394,-4.74747474747,0.314285316734
-9.39393939394,-4.54545454545,0.228686288079
-9.39393939394,-4.34343434343,0.248831463147
-9.39393939394,-4.14141414141,0.314991344263
-9.39393939394,-3.93939393939,0.437095726954
-9.39393939394,-3.73737373737,0.522142470209
-9.39393939394,-3.53535353535,0.332032693189
-9.39393939394,-3.33333333333,0.289784554105
-9.39393939394,-3.13131313131,0.147765975659
-9.39393939394,-2.92929292929,0.150586430374
-9.39393939394,-2.72727272727,0.200570716119
-9.39393939394,-2.52525252525,0.361731538153
-9.39393939394,-2.32323232323,0.140667685688
-9.39393939394,-2.12121212121,0.259845393805
-9.39393939394,-1.91919191919,0.287480919816
-9.39393939394,-1.71717171717,0.354912165005
-9.39393939394,-1.51515151515,0.134679291258
-9.39393939394,-1.31313131313,0.0584961897858
-9.39393939394,-1.11111111111,0.30612457708
-9.39393939394,-0.909090909091,0.190534908463
-9.39393939394,-0.707070707071,0.131996320699
-9.39393939394,-0.505050505051,0.352040471812
-9.39393939394,-0.30303030303,0.390877092113
-9.39393939394,-0.10101010101,0.263877917932
-9.39393939394,0.10101010101,0.106427311372
-9.39393939394,0.30303030303,0.106201489217
-9.39393939394,0.505050505051,0.0996019506978
-9.39393939394,0.707070707071,0.266262085975
-9.39393939394,0.909090909091,0.0921543563405
-9.39393939394,1.11111111111,0.295165275745
-9.39393939394,1.31313131313,0.314040664178
-9.39393939394,1.51515151515,0.333928804161
-9.39393939394,1.71717171717,0.137918364177
-9.39393939394,1.91919191919,0.392757582033
-9.39393939394,2.12121212121,0.118530529209
-9.39393939394,2.32323232323,0.34342982816
-9.39393939394,2.52525252525,0.0792879267959
-9.39393939394,2.72727272727,0.127135715116
-9.39393939394,2.92929292929,0.168415782913
-9.39393939394,3.13131313131,0.0706186553663
-9.39393939394,3.33333333333,0.36652344914
-9.39393939394,3.53535353535,0.125644753161
-9.39393939394,3.73737373737,0.314193784229
-9.39393939394,3.93939393939,0.361424107416
-9.39393939394,4.14141414141,0.319064253568
-9.39393939394,4.34343434343,0.295697170845
-9.39393939394,4.54545454545,0.507343307842
-9.39393939394,4.74747474747,0.543875466966
-9.39393939394,4.94949494949,0.166320320687
-9.39393939394,5.15151515152,0.335495496057
-9.39393939394,5.35353535354,0.398155898999
-9.39393939394,5.55555555556,0.532709547791
-9.39393939394,5.75757575758,0.61735209127
-9.39393939394,5.9595959596,0.317100117857
-9.39393939394,6.16161616162,0.352089979363
-9.39393939394,6.36363636364,0.416483995841
-9.39393939394,6.56565656566,0.316468814893
-9.39393939394,6.76767676768,0.433901159045
-9.39393939394,6.9696969697,0.613101893334
-9.39393939394,7.17171717172,0.422622107856
-9.39393939394,7.37373737374,0.634014338069
-9.39393939394,7.57575757576,0.637789597509
-9.39393939394,7.77777777778,0.794073302974
-9.39393939394,7.9797979798,0.670873613173
-9.39393939394,8.18181818182,0.870009129775
-9.39393939394,8.38383838384,0.757232468742
-9.39393939394,8.58585858586,0.910884158744
-9.39393939394,8.78787878788,0.563761942098
-9.39393939394,8.9898989899,0.60018262836
-9.39393939394,9.19191919192,0.715694939628
-9.39393939394,9.39393939394,0.840330649455
-9.39393939394,9.59595959596,1.03087966394
-9.39393939394,9.79797979798,0.835335000949
-9.39393939394,10.0,1.05013429769
-9.19191919192,-10.0,1.05118571557
-9.19191919192,-9.79797979798,0.888862931689
-9.19191919192,-9.59595959596,1.15266004832
-9.19191919192,-9.39393939394,0.814176475912
-9.19191919192,-9.19191919192,1.15681216312
-9.19191919192,-8.9898989899,0.954439958159
-9.19191919192,-8.78787878788,0.720308981167
-9.19191919192,-8.58585858586,1.04522472644
-9.19191919192,-8.38383838384,0.868924819609
-9.19191919192,-8.18181818182,0.667697271459
-9.19191919192,-7.9797979798,0.938727513732
-9.19191919192,-7.77777777778,0.706638964072
-9.19191919192,-7.57575757576,0.588488663506
-9.19191919192,-7.37373737374,0.88796771946
-9.19191919192,-7.17171717172,0.545332825764
-9.19191919192,-6.9696969697,0.488283974671
-9.19191919192,-6.76767676768,0.518108765415
-9.19191919192,-6.56565656566,0.522680264457
-9.19191919192,-6.36363636364,0.670047743177
-9.19191919192,-6.16161616162,0.473860841525
-9.19191919192,-5.9595959596,0.631913544235
-9.19191919192,-5.75757575758,0.343659794872
-9.19191919192,-5.55555555556,0.392274808995
-9.19191919192,-5.35353535354,0.401159665695
-9.19191919192,-5.15151515152,0.482263389307
-9.19191919192,-4.94949494949,0.37821517268
-9.19191919192,-4.74747474747,0.37995877277
-9.19191919192,-4.54545454545,0.369006906892
-9.19191919192,-4.34343434343,0.552312612934
-9.19191919192,-4.14141414141,0.449151532034
-9.19191919192,-3.93939393939,0.291993582584
-9.19191919192,-3.73737373737,0.34166798012
-9.19191919192,-3.53535353535,0.477578361406
-9.19191919192,-3.33333333333,0.486360467168
-9.19191919192,-3.13131313131,0.437486644182
-9.19191919192,-2.92929292929,0.235720752234
-9.19191919192,-2.72727272727,0.322898089317
-9.19191919192,-2.52525252525,0.313975704312
-9.19191919192,-2.32323232323,0.35216187554
-9.19191919192,-2.12121212121,0.235654449067
-9.19191919192,-1.91919191919,0.122997765051
-9.19191919192,-1.71717171717,0.460296571283
-9.19191919192,-1.51515151515,0.223323972209
-9.19191919192,-1.31313131313,0.285086438266
-9.19191919192,-1.11111111111,0.260787475603
-9.19191919192,-0.909090909091,0.177052430375
-9.19191919192,-0.707070707071,0.416049343852
-9.19191919192,-0.505050505051,0.388936913321
-9.19191919192,-0.30303030303,0.187232699542
-9.19191919192,-0.10101010101,0.0598899838782
-9.19191919192,0.10101010101,0.285689851009
-9.19191919192,0.30303030303,-0.0101280514122
-9.19191919192,0.505050505051,0.0429924499401
-9.19191919192,0.707070707071,0.194302136702
-9.19191919192,0.909090909091,0.14262230011
-9.19191919192,1.11111111111,0.224172982203
-9.19191919192,1.31313131313,0.25714002185
-9.19191919192,1.51515151515,0.309484870555
-9.19191919192,1.71717171717,0.0346716777046
-9.19191919192,1.91919191919,0.325192157948
-9.19191919192,2.12121212121,0.077805747139
-9.19191919192,2.32323232323,0.374159155687
-9.19191919192,2.52525252525,0.30981592214
-9.19191919192,2.72727272727,0.129452639402
-9.19191919192,2.92929292929,0.262238230632
-9.19191919192,3.13131313131,0.0694583772318
-9.19191919192,3.33333333333,0.41218983321
-9.19191919192,3.53535353535,0.174615817344
-9.19191919192,3.73737373737,0.453578609854
-9.19191919192,3.93939393939,0.205721178555
-9.19191919192,4.14141414141,0.173845064884
-9.19191919192,4.34343434343,0.249368785584
-9.19191919192,4.54545454545,0.276869112371
-9.19191919192,4.74747474747,0.178856504712
-9.19191919192,4.94949494949,0.230884905533
-9.19191919192,5.15151515152,0.370259793484
-9.19191919192,5.35353535354,0.551019239547
-9.19191919192,5.55555555556,0.601835715075
-9.19191919192,5.75757575758,0.473603859375
-9.19191919192,5.9595959596,0.366560697751
-9.19191919192,6.16161616162,0.5801211244
-9.19191919192,6.36363636364,0.30392329053
-9.19191919192,6.56565656566,0.390540452404
-9.19191919192,6.76767676768,0.612647171088
-9.19191919192,6.9696969697,0.618482308332
-9.19191919192,7.17171717172,0.498190821071
-9.19191919192,7.37373737374,0.551824329715
-9.19191919192,7.57575757576,0.705639877568
-9.19191919192,7.77777777778,0.6740144181
-9.19191919192,7.9797979798,0.55726215737
-9.19191919192,8.18181818182,0.81110575748
-9.19191919192,8.38383838384,0.684427162125
-9.19191919192,8.58585858586,0.706118661112
-9.19191919192,8.78787878788,0.568412781159
-9.19191919192,8.9898989899,0.669141648779
-9.19191919192,9.19191919192,0.664942068651
-9.19191919192,9.39393939394,1.00444787406
-9.19191919192,9.59595959596,0.753473792426
-9.19191919192,9.79797979798,1.01840209149
-9.19191919192,10.0,0.890355438014
-8.9898989899,-10.0,0.934023984149
-8.9898989899,-9.79797979798,1.1270349654
-8.9898989899,-9.59595959596,1.10740892776
-8.9898989899,-9.39393939394,1.04248948948
-8.9898989899,-9.19191919192,0.978169201948
-8.9898989899,-8.9898989899,0.754417054238
-8.9898989899,-8.78787878788,0.919004109861
-8.9898989899,-8.58585858586,0.717347178402
-8.9898989899,-8.38383838384,0.762261870837
-8.9898989899,-8.18181818182,0.807354017503
-8.9898989899,-7.9797979798,0.821916489887
-8.9898989899,-7.77777777778,0.922722521596
-8.9898989899,-7.57575757576,0.599111397661
-8.9898989899,-7.37373737374,0.740470554814
-8.9898989899,-7.17171717172,0.719733491663
-8.9898989899,-6.9696969697,0.53702152482
-8.9898989899,-6.76767676768,0.541191032196
-8.9898989899,-6.56565656566,0.437063015059
-8.9898989899,-6.36363636364,0.689297951893
-8.9898989899,-6.16161616162,0.474443093165
-8.9898989899,-5.9595959596,0.671484808401
-8.9898989899,-5.75757575758,0.664320591445
-8.9898989899,-5.55555555556,0.389581441163
-8.9898989899,-5.35353535354,0.487832422489
-8.9898989899,-5.15151515152,0.27143364791
-8.9898989899,-4.94949494949,0.347125636188
-8.9898989899,-4.74747474747,0.291263045571
-8.9898989899,-4.54545454545,0.441459939862
-8.9898989899,-4.34343434343,0.301114330099
-8.9898989899,-4.14141414141,0.355968046789
-8.9898989899,-3.93939393939,0.207713600231
-8.9898989899,-3.73737373737,0.219111878296
-8.9898989899,-3.53535353535,0.456126617011
-8.9898989899,-3.33333333333,0.494664139013
-8.9898989899,-3.13131313131,0.406143713447
-8.9898989899,-2.92929292929,0.241768516858
-8.9898989899,-2.72727272727,0.437406109317
-8.9898989899,-2.52525252525,0.386069226879
-8.9898989899,-2.32323232323,0.412895686464
-8.9898989899,-2.12121212121,0.226467185406
-8.9898989899,-1.91919191919,0.110051054629
-8.9898989899,-1.71717171717,0.185141603007
-8.9898989899,-1.51515151515,0.156885786797
-8.9898989899,-1.31313131313,0.423048091189
-8.9898989899,-1.11111111111,0.0687696492609
-8.9898989899,-0.909090909091,0.391274243702
-8.9898989899,-0.707070707071,0.0781241204631
-8.9898989899,-0.505050505051,0.217202625245
-8.9898989899,-0.30303030303,0.23092169917
-8.9898989899,-0.10101010101,0.0669556999319
-8.9898989899,0.10101010101,0.295963629375
-8.9898989899,0.30303030303,0.136752007346
-8.9898989899,0.505050505051,0.311887716977
-8.9898989899,0.707070707071,0.347289140312
-8.9898989899,0.909090909091,0.0473463177711
-8.9898989899,1.11111111111,0.0459554986145
-8.9898989899,1.31313131313,0.313630232872
-8.9898989899,1.51515151515,-0.0101040063484
-8.9898989899,1.71717171717,0.173115689172
-8.9898989899,1.91919191919,0.236863155666
-8.9898989899,2.12121212121,0.0283950234727
-8.9898989899,2.32323232323,0.311964867836
-8.9898989899,2.52525252525,0.348497571489
-8.9898989899,2.72727272727,0.2102750658
-8.9898989899,2.92929292929,0.356223715821
-8.9898989899,3.13131313131,0.339032468488
-8.9898989899,3.33333333333,0.197269376602
-8.9898989899,3.53535353535,0.390939549668
-8.9898989899,3.73737373737,0.273471382779
-8.9898989899,3.93939393939,0.489138090652
-8.9898989899,4.14141414141,0.275792979282
-8.9898989899,4.34343434343,0.329202746878
-8.9898989899,4.54545454545,0.548163597049
-8.9898989899,4.74747474747,0.233068251788
-8.9898989899,4.94949494949,0.25891419045
-8.9898989899,5.15151515152,0.548114051736
-8.9898989899,5.35353535354,0.242604228175
-8.9898989899,5.55555555556,0.269446663049
-8.9898989899,5.75757575758,0.512248486222
-8.9898989899,5.9595959596,0.365380884732
-8.9898989899,6.16161616162,0.595898130996
-8.9898989899,6.36363636364,0.579638947406
-8.9898989899,6.56565656566,0.329152449713
-8.9898989899,6.76767676768,0.449962699975
-8.9898989899,6.9696969697,0.590641021973
-8.9898989899,7.17171717172,0.602043678941
-8.9898989899,7.37373737374,0.700380723097
-8.9898989899,7.57575757576,0.629737386904
-8.9898989899,7.77777777778,0.502749842689
-8.9898989899,7.9797979798,0.70594576737
-8.9898989899,8.18181818182,0.411406241586
-8.9898989899,8.38383838384,0.480386813295
-8.9898989899,8.58585858586,0.85389271354
-8.9898989899,8.78787878788,0.663640194795
-8.9898989899,8.9898989899,0.886059057707
-8.9898989899,9.19191919192,0.907827309224
-8.9898989899,9.39393939394,0.741468805083
-8.9898989899,9.59595959596,0.896593177983
-8.9898989899,9.79797979798,0.865567746564
-8.9898989899,10.0,1.04278988024
-8.78787878788,-10.0,1.03665053288
-8.78787878788,-9.79797979798,0.897308263529
-8.78787878788,-9.59595959596,0.920002792184
-8.78787878788,-9.39393939394,0.801191116968
-8.78787878788,-9.19191919192,0.998093068495
-8.78787878788,-8.9898989899,1.0217080863
-8.78787878788,-8.78787878788,0.884892522151
-8.78787878788,-8.58585858586,0.947470877884
-8.78787878788,-8.38383838384,0.755253931344
-8.78787878788,-8.18181818182,0.697847848725
-8.78787878788,-7.9797979798,0.801578013462
-8.78787878788,-7.77777777778,0.979937914201
-8.78787878788,-7.57575757576,0.725389470048
-8.78787878788,-7.37373737374,0.936284342252
-8.78787878788,-7.17171717172,0.893025530616
-8.78787878788,-6.9696969697,0.670414014306
-8.78787878788,-6.76767676768,0.545876782649
-8.78787878788,-6.56565656566,0.432156449279
-8.78787878788,-6.36363636364,0.697687931241
-8.78787878788,-6.16161616162,0.663400121274
-8.78787878788,-5.9595959596,0.574407084907
-8.78787878788,-5.75757575758,0.317785339807
-8.78787878788,-5.55555555556,0.594690551863
-8.78787878788,-5.35353535354,0.44645384844
-8.78787878788,-5.15151515152,0.216144137077
-8.78787878788,-4.94949494949,0.265923941217
-8.78787878788,-4.74747474747,0.141020316809
-8.78787878788,-4.54545454545,0.493231367814
-8.78787878788,-4.34343434343,0.447260310417
-8.78787878788,-4.14141414141,0.369541411449
-8.78787878788,-3.93939393939,0.174741280976
-8.78787878788,-3.73737373737,0.0940872420598
-8.78787878788,-3.53535353535,0.122912741141
-8.78787878788,-3.33333333333,0.286085702887
